timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/01 20:57:35.995, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.096, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.196, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.296, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.397, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.497, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.597, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.697, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.798, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.898, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:36.998, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.098, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.199, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.299, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.399, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.499, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.600, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.700, 108.65 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.800, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:37.901, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.001, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.101, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.201, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.302, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.402, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.502, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.602, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.703, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.803, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:38.903, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.003, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.104, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.204, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.304, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.405, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.505, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.605, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.705, 108.63 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.806, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:39.906, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.006, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.106, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.207, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.307, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.407, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.508, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.608, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.708, 108.77 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.808, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:40.909, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.009, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.109, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.209, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.310, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.410, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.510, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.611, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:41.711, 108.98 W, 0 %, 0 %, 19691 MiB, 3, 16
