timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/01 19:24:48.959, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.060, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.160, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.260, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.360, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.461, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.561, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.661, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.767, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.867, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:49.967, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.067, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.168, 22.34 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.268, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.368, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.469, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.569, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.669, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.769, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.870, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:50.971, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.071, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.171, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.271, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.372, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.472, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.572, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.672, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.773, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.879, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:51.979, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.080, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.180, 22.09 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.280, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.381, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.481, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.581, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.681, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.782, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.882, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:52.982, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.083, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.183, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.283, 22.11 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.384, 22.11 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.484, 22.11 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.584, 22.11 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.684, 22.11 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.785, 22.11 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:53.885, 22.11 W, 0 %, 0 %, 19691 MiB, 1, 16
